Month,Machine,Product,Sales,Profit,Units,AvgPrice,ProfitPerUnit,SPI_Units,SPI_Profit,SPI_Final
46054,SeaCost2,Almarai Strawberry,16,6.84,4,,,,,
46054,SeaCost2,Coach Suntop,24,18.6,12,,,,,
46054,SeaCost2,Dallas juice,30,20.9,10,,,,,
46054,SeaCost2,Doritos cool ranc,224,130.24,32,,,,,
46054,SeaCost2,Doritos green hot,203,118.03,29,,,,,
46054,SeaCost2,Kunuz Juice,10,6.8,2,,,,,
46054,SeaCost2,Lovita cookies,42,5.74,7,,,,,
46054,SeaCost2,MR Crunch,145,73,24,,,,,
46054,SeaCost2,Mirinda,32,14,8,,,,,
46054,SeaCost2,Mr Cruch veggy's,84,49.84,14,,,,,
46054,SeaCost2,Pepsi,48,21,12,,,,,
46054,SeaCost2,Schweppes bullet,20,11.25,5,,,,,
46054,SeaCost2,Shada up,6,3.18,2,,,,,
46054,SeaCost2,Shani,24,10.5,6,,,,,
46054,SeaCost2,Water,41,29.52,41,,,,,
46054,SeaCost2,mr bite,15,6.05,5,,,,,
46054,SeaCost2,未设置,40,40,10,,,,,
46082,Attahadi Universty,Almarai Banana,8,3.42,2,,,,,
46082,Attahadi Universty,Almarai Chocolate,44,18.81,11,,,,,
46082,Attahadi Universty,Almarai Strawberry,51.5,21.73,13,,,,,
46082,Attahadi Universty,Bounty wafer roll,4,1.84,2,,,,,
46082,Attahadi Universty,Corissant Karuzo,20,4.35,5,,,,,
46082,Attahadi Universty,Doritos cool ranc,66,27.91,13,,,,,
46082,Attahadi Universty,Doritos green hot,50,23.63,9,,,,,
46082,Attahadi Universty,Doritos nacho,47,20.63,9,,,,,
46082,Attahadi Universty,Doritos red hot,35,14.49,7,,,,,
46082,Attahadi Universty,Freez,11,4.18,2,,,,,
46082,Attahadi Universty,Galaxy wafer roll,6,2.76,3,,,,,
46082,Attahadi Universty,Gardena,18.5,2,3,,,,,
46082,Attahadi Universty,Haribo,10,3.88,3,,,,,
46082,Attahadi Universty,Haribo bears,15,8.15,5,,,,,
46082,Attahadi Universty,Kinder Bueno,42.5,7.5,5,,,,,
46082,Attahadi Universty,Laviva,28,12.25,7,,,,,
46082,Attahadi Universty,Lovita cookies,25.5,9.96,3,,,,,
46082,Attahadi Universty,MR Crunch,119,53,22,,,,,
46082,Attahadi Universty,Maltesers,25.5,3,3,,,,,
46082,Attahadi Universty,Mrbeast,10,7,1,,,,,
46082,Attahadi Universty,Pepsi,24,6,8,,,,,
46082,Attahadi Universty,Schweppes bullet,9,3.75,3,,,,,
46082,Attahadi Universty,Skittles,8,2.17,1,,,,,
46082,Attahadi Universty,Snickers wafer roll,12,5.28,6,,,,,
46082,Attahadi Universty,Sweeto jelly,25,6.7,5,,,,,
46082,Attahadi Universty,Takis,35,20,1,,,,,
46082,Attahadi Universty,Tiger excellence,81,45,16,,,,,
46082,Attahadi Universty,Turbo strips,42,13.44,7,,,,,
46082,Attahadi Universty,Twix single,6,3.65,1,,,,,
46082,Attahadi Universty,Water,53,38.16,53,,,,,
46082,Attahadi Universty,X!R,105,14.91,21,,,,,
46082,Attahadi Universty,Yumi Zak,31,13,4,,,,,
46082,Attahadi Universty,kinder delice,30,15.6,6,,,,,
46082,Attahadi Universty,mr bite,3,1.21,1,,,,,
46082,DPMall,7up,114,28.5,38,,,,,
46082,DPMall,Almarai Chocolate,67,23.32,21,,,,,
46082,DPMall,Almarai Strawberry,287,122.68,79,,,,,
46082,DPMall,Doritos cool ranc,1902,915.14,371,,,,,
46082,DPMall,Gardena,188,127.5,22,,,,,
46082,DPMall,Haribo,484,251.25,133,,,,,
46082,DPMall,Laviva,120,57.6,30,,,,,
46082,DPMall,Maltesers,265,,71,,,,,
46082,DPMall,Marshmellow sweetBag,18,7.02,6,,,,,
46082,DPMall,Mirinda,105,26.25,35,,,,,
46082,DPMall,Mr Crunch cheez top,15,10.35,3,,,,,
46082,DPMall,Mr Crunch normal,20,11.2,4,,,,,
46082,DPMall,Pepsi,243,60.75,81,,,,,
46082,DPMall,SunTop Saudi,375,218.84,244,,,,,
46082,DPMall,Water,541,384.11,541,,,,,
46082,DPMall,X!R,865,295.83,173,,,,,
46082,DPMall,bueno 1 stick,86,-43,43,,,,,
46082,DPMall,kinder bueno,710,284,71,,,,,
46082,DPMall,kinza,15,8.7,5,,,,,
46082,DPMall,mars,75,-11.8,31,,,,,
46082,DPMall,mr bite,180,105,60,,,,,
46082,DPMall,schweppers,98,54,22,,,,,
46082,DPMall,snickers,130,,45,,,,,
46082,DPMall,tiger 12,1235,512,241,,,,,
46082,HTLand,7up,45,11.25,15,,,,,
46082,HTLand,Almarai Chocolate,173,53.92,52,,,,,
46082,HTLand,Almarai Strawberry,33,7.81,11,,,,,
46082,HTLand,BeBeto marshmello,75,46.35,15,,,,,
46082,HTLand,Bounty wafer roll,82,37.72,41,,,,,
46082,HTLand,Chillax chips,35,10.5,7,,,,,
46082,HTLand,Coach Suntop,200,110,200,,,,,
46082,HTLand,Doritos BBQ,75,31.05,15,,,,,
46082,HTLand,Doritos cool ranc,698,314.17,131,,,,,
46082,HTLand,Doritos green hot,340,140.76,68,,,,,
46082,HTLand,Doritos nacho,514,229.79,97,,,,,
46082,HTLand,Doritos red hot,85,35.19,17,,,,,
46082,HTLand,Galaxy wafer roll,98,45.08,49,,,,,
46082,HTLand,Haribo,123,39.36,41,,,,,
46082,HTLand,Haribo 80g,120,33.6,12,,,,,
46082,HTLand,Kinder Bueno,4,-3,1,,,,,
46082,HTLand,Laviva,292,127.75,73,,,,,
46082,HTLand,MR Crunch,591,261,110,,,,,
46082,HTLand,Mirinda,90,22.5,30,,,,,
46082,HTLand,Mr Cruch veggy's,125,64,25,,,,,
46082,HTLand,Pepsi,192,48,64,,,,,
46082,HTLand,Prime Ex,30,3,3,,,,,
46082,HTLand,Schweppes bullet,96,40,32,,,,,
46082,HTLand,Shani,69,17.25,23,,,,,
46082,HTLand,Skittles,72,19.53,9,,,,,
46082,HTLand,Snickers,24,-38.4,12,,,,,
46082,HTLand,Snickers wafer roll,8,3.52,4,,,,,
46082,HTLand,Sweeto jelly,195,52.26,39,,,,,
46082,HTLand,Tiger *12 Cheese,48,16.5,9,,,,,
46082,HTLand,Tiger 12 chili and lemon,24,10,4,,,,,
46082,HTLand,Tiger excellence,100,55,20,,,,,
46082,HTLand,Turbo strips,174,55.68,29,,,,,
46082,HTLand,Twix wafer roll,168,98.88,64,,,,,
46082,HTLand,Water,486,357.48,459,,,,,
46082,HTLand,X!R,660,93.72,132,,,,,
46082,HTLand,Xo Energy,30,9.3,6,,,,,
46082,HTLand,mr bite,315,127.05,105,,,,,
46082,HTMall,7up,78,19.5,26,,,,,
46082,HTMall,Almarai Chocolate,363.5,125.34,104,,,,,
46082,HTMall,Almarai Strawberry,168,58.08,48,,,,,
46082,HTMall,Balls,206,166,100,,,,,
46082,HTMall,BeBeto marshmello,154,85.24,36,,,,,
46082,HTMall,Bounty wafer roll,138,63.48,69,,,,,
46082,HTMall,Chillax chips,102,42.5,17,,,,,
46082,HTMall,Coach Suntop,209,116.75,205,,,,,
46082,HTMall,Dallas juice,102,71.06,34,,,,,
46082,HTMall,Doritos BBQ,210,86.94,42,,,,,
46082,HTMall,Doritos cool ranc,1545,666,300,,,,,
46082,HTMall,Doritos green hot,400,165.6,80,,,,,
46082,HTMall,Doritos nacho,827,358.2,160,,,,,
46082,HTMall,Doritos red hot,310,128.34,62,,,,,
46082,HTMall,Galaxy wafer roll,300,138,150,,,,,
46082,HTMall,Gardena,81.5,-12,17,,,,,
46082,HTMall,Haribo,369,118.08,123,,,,,
46082,HTMall,Kinder Bueno,34,6,4,,,,,
46082,HTMall,Laviva,451,163,128,,,,,
46082,HTMall,MR Crunch,975,408,189,,,,,
46082,HTMall,Mars,2,-3.5,1,,,,,
46082,HTMall,Mirinda,300,75,100,,,,,
46082,HTMall,Mrbeast,1720,1204,172,,,,,
46082,HTMall,Pepsi,588,147,196,,,,,
46082,HTMall,Schweppes,21,7,7,,,,,
46082,HTMall,Schweppes bullet,108,45,36,,,,,
46082,HTMall,Shani,228,57,76,,,,,
46082,HTMall,Snickers,27,6.2,4,,,,,
46082,HTMall,Snickers wafer roll,198,87.12,99,,,,,
46082,HTMall,Sweeto jelly,832,228.1,165,,,,,
46082,HTMall,Tiger excellence,301,168.25,59,,,,,
46082,HTMall,Turbo strips,429,86.28,84,,,,,
46082,HTMall,Twix,28,8,4,,,,,
46082,HTMall,Twix wafer roll,166,76.36,83,,,,,
46082,HTMall,Water,1096,789.12,1096,,,,,
46082,HTMall,X!R,1380,195.96,276,,,,,
46082,HTMall,Yupi,114,45.98,38,,,,,
46082,HTMall,mr bite,234,94.38,78,,,,,
46082,HTMall,未设置,114,114,57,,,,,
46082,HospAlmoa,7up,9,2.25,3,,,,,
46082,HospAlmoa,Almarai Chocolate,64,15.91,21,,,,,
46082,HospAlmoa,Almarai Strawberry,98,27.01,31,,,,,
46082,HospAlmoa,Barbican,4,0.83,1,,,,,
46082,HospAlmoa,Caser Juice,55,9.57,11,,,,,
46082,HospAlmoa,Corissant Karuzo,104,19.49,27,,,,,
46082,HospAlmoa,Doritos cool ranc,405,167.67,81,,,,,
46082,HospAlmoa,Doritos green hot,75,31.05,15,,,,,
46082,HospAlmoa,Doritos nacho,260,107.64,52,,,,,
46082,HospAlmoa,Doritos red hot,145,60.03,29,,,,,
46082,HospAlmoa,Freez,24,10.36,4,,,,,
46082,HospAlmoa,Galaxy wafer roll,54,24.84,27,,,,,
46082,HospAlmoa,Gardena,294,24.5,49,,,,,
46082,HospAlmoa,Kinder Bueno,396,88,44,,,,,
46082,HospAlmoa,Kunuz Juice,32,19.2,8,,,,,
46082,HospAlmoa,Laviva,268,117.25,67,,,,,
46082,HospAlmoa,Lovita cookies,64,22.56,8,,,,,
46082,HospAlmoa,MR Crunch,320,128,64,,,,,
46082,HospAlmoa,Maltesers,72,12,8,,,,,
46082,HospAlmoa,Mirinda,78,19.5,26,,,,,
46082,HospAlmoa,Pepsi,171,42.75,57,,,,,
46082,HospAlmoa,Rayhan suntop,144,46.08,144,,,,,
46082,HospAlmoa,Savi stix,110,30.8,22,,,,,
46082,HospAlmoa,Schweppes,3,1,1,,,,,
46082,HospAlmoa,Schweppes bullet,36,15,12,,,,,
46082,HospAlmoa,Shani,30,7.5,10,,,,,
46082,HospAlmoa,Snickers,21,5.4,3,,,,,
46082,HospAlmoa,Snickers wafer roll,32,14.08,16,,,,,
46082,HospAlmoa,Sweeto jelly,30,8.04,6,,,,,
46082,HospAlmoa,Tiger excellence,195,107.25,39,,,,,
46082,HospAlmoa,Twix,90,20,14,,,,,
46082,HospAlmoa,Twix wafer roll,24,11.04,12,,,,,
46082,HospAlmoa,Water,297,213.84,297,,,,,
46082,HospAlmoa,X!R,385,54.67,77,,,,,
46082,HospAlmoa,brownies moulin,30,12,10,,,,,
46082,HospAlmoa,mr bite,156,62.92,52,,,,,
46082,HospAlmoa,vitrac,98,56.4,26,,,,,
46082,HospAlmoa,wafe'up,39,9.75,13,,,,,
46082,Istiklal,7up,90,22.5,30,,,,,
46082,Istiklal,Almarai Chocolate,52.5,18.15,15,,,,,
46082,Istiklal,Almarai Strawberry,87.5,30.25,25,,,,,
46082,Istiklal,Barbican,70,25.62,14,,,,,
46082,Istiklal,Bounty wafer roll,28,12.88,14,,,,,
46082,Istiklal,Caser Juice,77,19.18,14,,,,,
46082,Istiklal,Corissant Karuzo,76,16.53,19,,,,,
46082,Istiklal,Doritos cool ranc,260,107.64,52,,,,,
46082,Istiklal,Doritos green hot,75,31.05,15,,,,,
46082,Istiklal,Doritos nacho,195,80.73,39,,,,,
46082,Istiklal,Doritos red hot,70,28.98,14,,,,,
46082,Istiklal,Freez,11,4.18,2,,,,,
46082,Istiklal,Galaxy wafer roll,96,44.16,48,,,,,
46082,Istiklal,Gardena,104,16,16,,,,,
46082,Istiklal,Kinder Bueno,212,30,26,,,,,
46082,Istiklal,Kunuz Juice,25,17,5,,,,,
46082,Istiklal,Lavazza,36,9,6,,,,,
46082,Istiklal,Laviva,186.5,69.5,52,,,,,
46082,Istiklal,Lovita cookies,98.5,31.16,13,,,,,
46082,Istiklal,MR Crunch,360,144,72,,,,,
46082,Istiklal,Maltesers,68,8,8,,,,,
46082,Istiklal,Mars,36,3,6,,,,,
46082,Istiklal,Mirinda,78,19.5,26,,,,,
46082,Istiklal,Pepsi,252,63,84,,,,,
46082,Istiklal,Rayhan suntop,117,37.44,117,,,,,
46082,Istiklal,Savi stix,45,12.6,9,,,,,
46082,Istiklal,Schweppes bullet,51,21.25,17,,,,,
46082,Istiklal,Shada up,12.5,5.45,5,,,,,
46082,Istiklal,Shani,147,36.75,49,,,,,
46082,Istiklal,Snickers wafer roll,26,11.44,13,,,,,
46082,Istiklal,Sweeto jelly,15,4.02,3,,,,,
46082,Istiklal,Tiger excellence,65,35.75,13,,,,,
46082,Istiklal,Toblerone,20,-3.95,5,,,,,
46082,Istiklal,Twix,42,7,7,,,,,
46082,Istiklal,Twix wafer roll,60,27.6,30,,,,,
46082,Istiklal,Water,329,236.88,329,,,,,
46082,Istiklal,X!R,305,43.31,61,,,,,
46082,Istiklal,Yumi zak,21,7.5,3,,,,,
46082,Istiklal,kinza,4,0.92,2,,,,,
46082,Istiklal,mr bite,105,42.35,35,,,,,
46082,Istiklal,mr.bite strike,3,1.13,1,,,,,
46082,Istiklal,vitrac,90,61.2,18,,,,,
46082,Istiklal,wafe'up,21,5.25,7,,,,,
46082,SeaCost2,Almarai Chocolate,4,1.71,1,,,,,
46082,SeaCost2,Almarai Strawberry,8,3.42,2,,,,,
46082,SeaCost2,Caser Juice,12,3.74,2,,,,,
46082,SeaCost2,Chillax chips,96,54,12,,,,,
46082,SeaCost2,Coach Suntop,14,10.85,7,,,,,
46082,SeaCost2,Dallas juice,21,14.63,7,,,,,
46082,SeaCost2,Doritos cool ranc,182,105.82,26,,,,,
46082,SeaCost2,Doritos nacho,133,77.33,19,,,,,
46082,SeaCost2,Doritos red hot,63,36.63,9,,,,,
46082,SeaCost2,Laviva,64,28,16,,,,,
46082,SeaCost2,Lovita cookies,8,2.82,1,,,,,
46082,SeaCost2,Mirinda,12,5.25,3,,,,,
46082,SeaCost2,Mr Cruch veggy's,42,24.92,7,,,,,
46082,SeaCost2,Pepsi,36,15.75,9,,,,,
46082,SeaCost2,Schweppes bullet,4,2.25,1,,,,,
46082,SeaCost2,Shani,4,1.75,1,,,,,
46082,SeaCost2,Water,31,22.32,31,,,,,
46082,SeaCost2,brownies moulin,36,19.8,9,,,,,
46082,SeaCost2,mr bite,33,13.31,11,,,,,
46082,SeaCost2,wafe'up,8,3.5,2,,,,,
